app,view,theme,resolution,status,ssim,ssim_method,mean_abs_diff,max_abs_diff,changed_pixel_ratio,size_mismatch,acceptance_failures,capture_status,capture_technical_valid,capture_state_valid,capture_evidence_flags,target_file,actual_file,diff_file
suite,respiracion-preset-3min,dark,960x600,FAIL,0.85287,skimage,0.02847,0.83529,0.11566,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-preset-3min-dark-960x600.png,qa/_captures_v8_fresh/suite-respiracion-preset-3min-dark-960x600.png,qa/_fidelity_fresh/suite-respiracion-preset-3min-dark-960x600-diff.png
suite,respiracion-preset-3min,light,960x600,FAIL,0.86723,skimage,0.03309,0.81176,0.19801,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-preset-3min-light-960x600.png,qa/_captures_v8_fresh/suite-respiracion-preset-3min-light-960x600.png,qa/_fidelity_fresh/suite-respiracion-preset-3min-light-960x600-diff.png
suite,respiracion-running,dark,960x600,FAIL,0.85355,skimage,0.02737,0.83529,0.10685,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-running-dark-960x600.png,qa/_captures_v8_fresh/suite-respiracion-running-dark-960x600.png,qa/_fidelity_fresh/suite-respiracion-running-dark-960x600-diff.png
suite,respiracion-running,light,960x600,FAIL,0.86615,skimage,0.03276,0.81176,0.18625,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-running-light-960x600.png,qa/_captures_v8_fresh/suite-respiracion-running-light-960x600.png,qa/_fidelity_fresh/suite-respiracion-running-light-960x600-diff.png
suite,rutina,dark,960x600,FAIL,0.77947,skimage,0.04092,0.86667,0.09528,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-dark-960x600.png,qa/_captures_v8_fresh/suite-rutina-dark-960x600.png,qa/_fidelity_fresh/suite-rutina-dark-960x600-diff.png
suite,rutina,light,960x600,FAIL,0.80037,skimage,0.06888,0.82353,0.58394,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-light-960x600.png,qa/_captures_v8_fresh/suite-rutina-light-960x600.png,qa/_fidelity_fresh/suite-rutina-light-960x600-diff.png
suite,rutina-add-task,dark,960x600,FAIL,0.76524,skimage,0.04386,0.86667,0.11791,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-add-task-dark-960x600.png,qa/_captures_v8_fresh/suite-rutina-add-task-dark-960x600.png,qa/_fidelity_fresh/suite-rutina-add-task-dark-960x600-diff.png
suite,rutina-add-task,light,960x600,FAIL,0.78697,skimage,0.0712,0.82353,0.60296,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-add-task-light-960x600.png,qa/_captures_v8_fresh/suite-rutina-add-task-light-960x600.png,qa/_fidelity_fresh/suite-rutina-add-task-light-960x600-diff.png
suite,rutina-all-completed,dark,960x600,FAIL,0.76736,skimage,0.04465,0.86667,0.10267,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-all-completed-dark-960x600.png,qa/_captures_v8_fresh/suite-rutina-all-completed-dark-960x600.png,qa/_fidelity_fresh/suite-rutina-all-completed-dark-960x600-diff.png
suite,rutina-all-completed,light,960x600,FAIL,0.78704,skimage,0.07448,0.81961,0.58946,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-all-completed-light-960x600.png,qa/_captures_v8_fresh/suite-rutina-all-completed-light-960x600.png,qa/_fidelity_fresh/suite-rutina-all-completed-light-960x600-diff.png
suite,rutina-empty,dark,960x600,FAIL,0.90822,skimage,0.03782,0.83922,0.08408,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-empty-dark-960x600.png,qa/_captures_v8_fresh/suite-rutina-empty-dark-960x600.png,qa/_fidelity_fresh/suite-rutina-empty-dark-960x600-diff.png
suite,rutina-empty,light,960x600,FAIL,0.94318,skimage,0.08072,0.78824,0.91675,False,"mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-rutina-empty-light-960x600.png,qa/_captures_v8_fresh/suite-rutina-empty-light-960x600.png,qa/_fidelity_fresh/suite-rutina-empty-light-960x600-diff.png
suite,timer,dark,960x600,FAIL,0.87927,skimage,0.02614,0.83137,0.07212,False,ssim<0.92,CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-dark-960x600.png,qa/_fidelity_fresh/suite-timer-dark-960x600-diff.png
suite,timer,light,960x600,FAIL,0.8829,skimage,0.03045,0.80392,0.1599,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-light-960x600.png,qa/_captures_v8_fresh/suite-timer-light-960x600.png,qa/_fidelity_fresh/suite-timer-light-960x600-diff.png
suite,timer-empty,dark,960x600,FAIL,0.91492,skimage,0.01778,0.83137,0.04929,False,ssim<0.92,CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-empty-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-empty-dark-960x600.png,qa/_fidelity_fresh/suite-timer-empty-dark-960x600-diff.png
suite,timer-empty,light,960x600,FAIL,0.923,skimage,0.01973,0.81176,0.12656,False,changed>0.08,CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-empty-light-960x600.png,qa/_captures_v8_fresh/suite-timer-empty-light-960x600.png,qa/_fidelity_fresh/suite-timer-empty-light-960x600-diff.png
suite,timer-paused,dark,960x600,FAIL,0.88384,skimage,0.02505,0.83137,0.06768,False,ssim<0.92,CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-paused-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-paused-dark-960x600.png,qa/_fidelity_fresh/suite-timer-paused-dark-960x600-diff.png
suite,timer-paused,light,960x600,FAIL,0.88788,skimage,0.0292,0.80392,0.15546,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-paused-light-960x600.png,qa/_captures_v8_fresh/suite-timer-paused-light-960x600.png,qa/_fidelity_fresh/suite-timer-paused-light-960x600-diff.png
suite,timer-preset-45min,dark,960x600,FAIL,0.87517,skimage,0.03063,0.83137,0.08277,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-preset-45min-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-preset-45min-dark-960x600.png,qa/_fidelity_fresh/suite-timer-preset-45min-dark-960x600-diff.png
suite,timer-preset-45min,light,960x600,FAIL,0.87872,skimage,0.03753,0.80392,0.16564,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-preset-45min-light-960x600.png,qa/_captures_v8_fresh/suite-timer-preset-45min-light-960x600.png,qa/_fidelity_fresh/suite-timer-preset-45min-light-960x600-diff.png
suite,timer-preset-5min,dark,960x600,FAIL,0.87565,skimage,0.02992,0.83137,0.08081,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-preset-5min-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-preset-5min-dark-960x600.png,qa/_fidelity_fresh/suite-timer-preset-5min-dark-960x600-diff.png
suite,timer-preset-5min,light,960x600,FAIL,0.87923,skimage,0.03623,0.80392,0.16478,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-preset-5min-light-960x600.png,qa/_captures_v8_fresh/suite-timer-preset-5min-light-960x600.png,qa/_fidelity_fresh/suite-timer-preset-5min-light-960x600-diff.png
suite,timer-running,dark,960x600,FAIL,0.88034,skimage,0.02584,0.83137,0.07082,False,ssim<0.92,CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-running-dark-960x600.png,qa/_captures_v8_fresh/suite-timer-running-dark-960x600.png,qa/_fidelity_fresh/suite-timer-running-dark-960x600-diff.png
suite,timer-running,light,960x600,FAIL,0.88412,skimage,0.03011,0.80392,0.15872,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-timer-running-light-960x600.png,qa/_captures_v8_fresh/suite-timer-running-light-960x600.png,qa/_fidelity_fresh/suite-timer-running-light-960x600-diff.png
