file,view,screen,state,surface,is_modal,modal_capture_scope,backdrop_observable,back_screen_key,panel_crop_size,theme,real_w,real_h,expected_w,expected_h,size_match,dom_w,dom_h,dom_size_match,capture_selector,sha256,bytes
suite-avisos-today-light-960x600.png,suite-avisos-today,avisos,today,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,15d37cf24724df1e7be930bd4f3d189655937235b59d55e38b846295efef79f4,107695
suite-avisos-today-dark-960x600.png,suite-avisos-today,avisos,today,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,055b33c049978fd7b218668e5d7e68098ddc82b229de5f991396342edae2cc18,104762
suite-avisos-search-light-960x600.png,suite-avisos-search,avisos,search,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,404e048d2ff21dead4b088e352e9c36f9a0dba6b4871fc179593acbb5f97b7eb,98912
suite-avisos-search-dark-960x600.png,suite-avisos-search,avisos,search,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,b42bb9574bd053c9f68d15edb5ff7f2e175df49a0e1d70c98396c59dddecf6b5,94348
suite-avisos-empty-light-960x600.png,suite-avisos-empty,avisos,empty,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,014846a3395c2f66f044a1650ab090728a9f61eba02827c97ca29d6819c82139,182483
suite-avisos-empty-dark-960x600.png,suite-avisos-empty,avisos,empty,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,a092191a4d482e1f3889e1da0f3f66258ac2df379569e4edb710fbed0d60a957,175148
suite-actividades-light-960x600.png,suite-actividades,actividades,default,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,7d040a6e0960a18202a5134151ad0ccc92301e5a82bfb1653c1faa7e1df92daa,117639
suite-actividades-dark-960x600.png,suite-actividades,actividades,default,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,584e760f57fed7f8400470de7d0a3da7a25131fcbda24f455c76e36dbe6b943c,111456
suite-actividades-filtered-light-960x600.png,suite-actividades-filtered,actividades,filtered,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,67da0c07e4b2f711b4c2c9cfc6f364280425d9f06468c79cbbb63572bcceebcf,97980
suite-actividades-filtered-dark-960x600.png,suite-actividades-filtered,actividades,filtered,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,25c3b30a13ec7e6e02b607398ec4fb0416b5b1a97dbebe7e403b932e570f932f,95270
suite-actividades-marked-hice-light-960x600.png,suite-actividades-marked-hice,actividades,marked,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,7b30cca0ea09a72273bf9c739048e6f50ce3bc88ecf5ca75ed38c2a4577809ea,116358
suite-actividades-marked-hice-dark-960x600.png,suite-actividades-marked-hice,actividades,marked,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,20bd5211b9c54ca512e77cbcf2aaa80c2606f7a2c5c23db9c5c0d5ab2f3d9e07,109927
suite-actividades-empty-light-960x600.png,suite-actividades-empty,actividades,empty,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,2a12c1be7bc4429b2139c44126b1188a45147c62573f82b1ee269d607eece8fc,182325
suite-actividades-empty-dark-960x600.png,suite-actividades-empty,actividades,empty,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,3921463b3ffa7da45305b31c39b6c130cbcb5beb5b556490c7444b29a5077017,174548
suite-registro-light-960x600.png,suite-registro,registro,s0,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,c763b9cc715d9a9097b18c6b55ca348d1cb154367bc0b9a25e303056462467df,104740
suite-registro-dark-960x600.png,suite-registro,registro,s0,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,7ad42a789e0db1c8284665c4d94c8df01cda1373f86733076fbec9c5621b5f64,100763
