file,view,screen,state,surface,theme,real_w,real_h,expected_w,expected_h,size_match,dom_w,dom_h,dom_size_match,capture_selector,sha256,bytes
suite-avisos-empty-dark-960x600.png,suite-avisos-empty,avisos,empty,window,dark,960,600,960,600,yes,960,600,yes,.window,dc57725c62f110ee9c5658c105221dad13ea0b242bbc178df38610282235e8eb,175092
suite-actividades-light-960x600.png,suite-actividades,actividades,default,window,light,960,600,960,600,yes,960,600,yes,.window,01c2e3918a2f3998e306293534c158179415dcd44146125ab1dfcfab9c4154af,117638
suite-actividades-dark-960x600.png,suite-actividades,actividades,default,window,dark,960,600,960,600,yes,960,600,yes,.window,4305cbcea39f7f369cd4f0ba0c801c3c2711b63a72c90ce83031e1d758e4bbe3,111457
suite-actividades-filtered-light-960x600.png,suite-actividades-filtered,actividades,filtered,window,light,960,600,960,600,yes,960,600,yes,.window,09695c2c7436308e9ea2663196051e76e91d315928230dd465185ae707780139,97986
suite-actividades-filtered-dark-960x600.png,suite-actividades-filtered,actividades,filtered,window,dark,960,600,960,600,yes,960,600,yes,.window,76c9f1e9bf73d3cd4f92141cdd2dee0ad4ac7cc7c2c3ad0d21f585bdf1576ea7,95269
suite-actividades-marked-hice-light-960x600.png,suite-actividades-marked-hice,actividades,marked,window,light,960,600,960,600,yes,960,600,yes,.window,c3ce5640bff3b636f4782eed206f9470e3dd5bd712f28ceb7a158acbd43f5f33,116366
suite-actividades-marked-hice-dark-960x600.png,suite-actividades-marked-hice,actividades,marked,window,dark,960,600,960,600,yes,960,600,yes,.window,01e3b5ca017b663cd71ede43c089ae6157fcca21099e5ba0ffd05a0bf4b5c10c,109924
suite-actividades-empty-light-960x600.png,suite-actividades-empty,actividades,empty,window,light,960,600,960,600,yes,960,600,yes,.window,8d51680e6e19d93ac3297f9ef70b77a394fe8aba91379f34054f0883207cb617,182325
suite-actividades-empty-dark-960x600.png,suite-actividades-empty,actividades,empty,window,dark,960,600,960,600,yes,960,600,yes,.window,19f6da909339982496fd7d5c87de83e272fd640c68aaf62ab43e4fecfda9fb0d,174540
suite-registro-light-960x600.png,suite-registro,registro,s0,window,light,960,600,960,600,yes,960,600,yes,.window,6c8cea74e3fec4026884c67ffaab92174dbd8d668c18ac197226a3a4b4a77a15,104738
suite-registro-dark-960x600.png,suite-registro,registro,s0,window,dark,960,600,960,600,yes,960,600,yes,.window,77998cf7861f160379ba50a657b5505568fee1c2c4491c9c52ca19802a509b73,100762
suite-registro-step1-emotion-light-960x600.png,suite-registro-step1-emotion,registro,s1,window,light,960,600,960,600,yes,960,600,yes,.window,0690f892e77ec84e33a44e2eca4dd6b5b9569b2850fad3d6869e107c24e1f095,116346
suite-registro-step1-emotion-dark-960x600.png,suite-registro-step1-emotion,registro,s1,window,dark,960,600,960,600,yes,960,600,yes,.window,e6a4352bd317cdd4e6d89091a9afe8840ad20071f65e7a92252935a141918304,112668
suite-registro-step1-emotion-otro-light-960x600.png,suite-registro-step1-emotion-otro,registro,s1otro,window,light,960,600,960,600,yes,960,600,yes,.window,f9291ba63dd8f03830cfaa29f4d93d25e4089b458fb5f118229c74bfb8efc90c,117952
suite-registro-step1-emotion-otro-dark-960x600.png,suite-registro-step1-emotion-otro,registro,s1otro,window,dark,960,600,960,600,yes,960,600,yes,.window,1f772bc099755b01244e13cfc04577ca95789deff11f337f504bf3b636c5d780,115507
suite-registro-step2-distortions-light-960x600.png,suite-registro-step2-distortions,registro,s2,window,light,960,600,960,600,yes,960,600,yes,.window,7252e7dc1099c1f03f999e2ed089500b4cb3206ad5b3b2179d920b85b4017cce,160670
suite-registro-step2-distortions-dark-960x600.png,suite-registro-step2-distortions,registro,s2,window,dark,960,600,960,600,yes,960,600,yes,.window,720cb410ba44c5be42407a99c054b631f32f4b1cda6433292910e62460e33e09,153675
suite-registro-step3-filled-light-960x600.png,suite-registro-step3-filled,registro,s3,window,light,960,600,960,600,yes,960,600,yes,.window,425082c20b7f03816c04ffd125a44d6703228bce11b7c97500ec5203541d4d19,107683
suite-registro-step3-filled-dark-960x600.png,suite-registro-step3-filled,registro,s3,window,dark,960,600,960,600,yes,960,600,yes,.window,adb5bf37d5453458fae36c964111d0860039a7b862d11b156a67b99ffe8e09e3,103690
suite-registro-success-light-960x600.png,suite-registro-success,registro,ok,window,light,960,600,960,600,yes,960,600,yes,.window,71d10fc681ea9fa5070c1a64f8e50af7cf65acdd0217e5c4b18ffc68f2b0813d,104571
suite-registro-success-dark-960x600.png,suite-registro-success,registro,ok,window,dark,960,600,960,600,yes,960,600,yes,.window,b31822b92354fe38db7ce038876437eff1b6bef980b23c3c355a7a7a63d15392,100826
suite-dbt-now-light-960x600.png,suite-dbt-now,dbtnow,,window,light,960,600,960,600,yes,960,600,yes,.window,436d71f9df8b26b0b64ff666b9c6d2e4e735c99dfc9b41f1f69154b25eaaae9d,128675
