file,key,view,theme,surface,resolution,modified_file_name,modified_resolution,status,delta_class,expected_delta_allowed,expected_delta_reason,allowlist_old_resolution,allowlist_new_resolution,baseline_mode,escalated,baseline_pair_count,mod_pair_count,text_eol_only_delta,text_normalized_delta,baseline_mean,baseline_max,mod_mean,mod_max,mean_limit,max_limit,baseline_changed_pixel_ratio,mod_changed_pixel_ratio,contract_note,failure_reason,original_a_file,original_b_file,modified_file
hub-pacientes-light-960x600.png,hub:pacientes@light,pacientes,light,window,960x600,hub-pacientes-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-pacientes-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-pacientes-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-pacientes-light-960x600.png
hub-pacientes-dark-960x600.png,hub:pacientes@dark,pacientes,dark,window,960x600,hub-pacientes-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.005345,65.0,0.002185,65.0,5.0,107.5,0.000835,0.000321,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-pacientes-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-pacientes-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-pacientes-dark-960x600.png
hub-pacientes-empty-light-960x600.png,hub:pacientes-empty@light,pacientes-empty,light,window,960x600,hub-pacientes-empty-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.002593,47.0,0.002593,47.0,5.0,80.5,0.00021,0.00021,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-pacientes-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-pacientes-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-pacientes-empty-light-960x600.png
hub-pacientes-empty-dark-960x600.png,hub:pacientes-empty@dark,pacientes-empty,dark,window,960x600,hub-pacientes-empty-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.001763,40.0,2e-05,2.0,5.0,70.0,0.000201,3e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-pacientes-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-pacientes-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-pacientes-empty-dark-960x600.png
hub-detalle-light-960x600.png,hub:detalle@light,detalle,light,window,960x600,hub-detalle-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-light-960x600.png
hub-detalle-dark-960x600.png,hub:detalle@dark,detalle,dark,window,960x600,hub-detalle-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-dark-960x600.png
hub-detalle-plan-timer-light-960x600.png,hub:detalle-plan-timer@light,detalle-plan-timer,light,window,960x600,hub-detalle-plan-timer-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-timer-light-960x600.png
hub-detalle-plan-timer-dark-960x600.png,hub:detalle-plan-timer@dark,detalle-plan-timer,dark,window,960x600,hub-detalle-plan-timer-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-timer-dark-960x600.png
hub-detalle-plan-rutina-light-960x600.png,hub:detalle-plan-rutina@light,detalle-plan-rutina,light,window,960x600,hub-detalle-plan-rutina-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-rutina-light-960x600.png
hub-detalle-plan-rutina-dark-960x600.png,hub:detalle-plan-rutina@dark,detalle-plan-rutina,dark,window,960x600,hub-detalle-plan-rutina-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-rutina-dark-960x600.png
hub-detalle-plan-activacion-light-960x600.png,hub:detalle-plan-activacion@light,detalle-plan-activacion,light,window,960x600,hub-detalle-plan-activacion-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-activacion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-activacion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-activacion-light-960x600.png
hub-detalle-plan-activacion-dark-960x600.png,hub:detalle-plan-activacion@dark,detalle-plan-activacion,dark,window,960x600,hub-detalle-plan-activacion-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-plan-activacion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-plan-activacion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-plan-activacion-dark-960x600.png
hub-detalle-resumen-ia-0-light-960x600.png,hub:detalle-resumen-ia-0@light,detalle-resumen-ia-0,light,window_modal,960x600,hub-detalle-resumen-ia-0-light-960x600.png,960x600,PASS,NO_DELTA,True,canonical AI summary modal window_overlay redesign,720x462,960x600,single_1x1,False,1,1,True,False,0.929769,166.0,0.0,0.0,5.0,259.0,0.234813,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-resumen-ia-0-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-resumen-ia-0-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-resumen-ia-0-light-960x600.png
hub-detalle-resumen-ia-0-dark-960x600.png,hub:detalle-resumen-ia-0@dark,detalle-resumen-ia-0,dark,window_modal,960x600,hub-detalle-resumen-ia-0-dark-960x600.png,960x600,PASS,NO_DELTA,True,canonical AI summary modal window_overlay redesign,720x462,960x600,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-detalle-resumen-ia-0-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-detalle-resumen-ia-0-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-detalle-resumen-ia-0-dark-960x600.png
hub-textos-globales-light-960x600.png,hub:textos-globales@light,textos-globales,light,window,960x600,hub-textos-globales-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-textos-globales-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-textos-globales-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-textos-globales-light-960x600.png
hub-textos-globales-dark-960x600.png,hub:textos-globales@dark,textos-globales,dark,window,960x600,hub-textos-globales-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\hub-textos-globales-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\hub-textos-globales-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\hub-textos-globales-dark-960x600.png
suite-home-light-960x600.png,suite:home@light,home,light,window,960x600,suite-home-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,7.5e-05,3.0,0.000425,35.0,5.0,50.0,8.7e-05,0.000226,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-home-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-home-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-home-light-960x600.png
suite-home-dark-960x600.png,suite:home@dark,home,dark,window,960x600,suite-home-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.003198,17.0,0.000287,41.0,5.0,50.0,0.001413,0.000101,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-home-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-home-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-home-dark-960x600.png
suite-home-no-score-light-960x600.png,suite:home-no-score@light,home-no-score,light,window,960x600,suite-home-no-score-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000148,19.0,4.1e-05,3.0,5.0,50.0,5.9e-05,5.4e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-home-no-score-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-home-no-score-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-home-no-score-light-960x600.png
suite-home-no-score-dark-960x600.png,suite:home-no-score@dark,home-no-score,dark,window,960x600,suite-home-no-score-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1.4e-05,3.0,8.3e-05,3.0,5.0,50.0,2.1e-05,0.000111,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-home-no-score-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-home-no-score-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-home-no-score-dark-960x600.png
suite-animo-light-960x600.png,suite:animo@light,animo,light,window,960x600,suite-animo-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,6e-06,1.0,6e-06,1.0,5.0,50.0,9e-06,9e-06,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-animo-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-animo-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-animo-light-960x600.png
suite-animo-dark-960x600.png,suite:animo@dark,animo,dark,window,960x600,suite-animo-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000186,1.0,2.3e-05,4.0,5.0,50.0,0.00026,2.8e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-animo-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-animo-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-animo-dark-960x600.png
suite-respiracion-light-960x600.png,suite:respiracion@light,respiracion,light,window,960x600,suite-respiracion-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1e-06,1.0,0.000114,2.0,5.0,50.0,2e-06,0.000158,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-light-960x600.png
suite-respiracion-dark-960x600.png,suite:respiracion@dark,respiracion,dark,window,960x600,suite-respiracion-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,4.4e-05,3.0,3.4e-05,2.0,5.0,50.0,6.3e-05,6.4e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-dark-960x600.png
suite-respiracion-running-light-960x600.png,suite:respiracion-running@light,respiracion-running,light,window,960x600,suite-respiracion-running-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1.6e-05,1.0,0.0001,2.0,5.0,50.0,1.7e-05,0.000137,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-running-light-960x600.png
suite-respiracion-running-dark-960x600.png,suite:respiracion-running@dark,respiracion-running,dark,window,960x600,suite-respiracion-running-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,4e-06,1.0,0.000102,3.0,5.0,50.0,7e-06,0.000156,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-running-dark-960x600.png
suite-respiracion-paused-light-960x600.png,suite:respiracion-paused@light,respiracion-paused,light,window,960x600,suite-respiracion-paused-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,6e-06,1.0,6e-06,1.0,5.0,50.0,9e-06,9e-06,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-paused-light-960x600.png
suite-respiracion-paused-dark-960x600.png,suite:respiracion-paused@dark,respiracion-paused,dark,window,960x600,suite-respiracion-paused-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,7e-05,2.0,2.1e-05,1.0,5.0,50.0,0.000111,4.5e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-respiracion-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-respiracion-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-respiracion-paused-dark-960x600.png
suite-timer-light-960x600.png,suite:timer@light,timer,light,window,960x600,suite-timer-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,2.8e-05,3.0,1e-06,1.0,5.0,50.0,3.1e-05,2e-06,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-light-960x600.png
suite-timer-dark-960x600.png,suite:timer@dark,timer,dark,window,960x600,suite-timer-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1e-05,4.0,2.5e-05,4.0,5.0,50.0,9e-06,2.6e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-dark-960x600.png
suite-timer-running-light-960x600.png,suite:timer-running@light,timer-running,light,window,960x600,suite-timer-running-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1.9e-05,2.0,2.8e-05,3.0,5.0,50.0,2.3e-05,3e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-running-light-960x600.png
suite-timer-running-dark-960x600.png,suite:timer-running@dark,timer-running,dark,window,960x600,suite-timer-running-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,8e-06,4.0,5.0,50.0,0.0,7e-06,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-running-dark-960x600.png
suite-timer-paused-light-960x600.png,suite:timer-paused@light,timer-paused,light,window,960x600,suite-timer-paused-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,2.8e-05,3.0,9e-06,3.0,5.0,50.0,3e-05,9e-06,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-paused-light-960x600.png
suite-timer-paused-dark-960x600.png,suite:timer-paused@dark,timer-paused,dark,window,960x600,suite-timer-paused-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-paused-dark-960x600.png
suite-timer-empty-light-960x600.png,suite:timer-empty@light,timer-empty,light,window,960x600,suite-timer-empty-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.003284,45.0,1.9e-05,2.0,5.0,77.5,0.000212,2.3e-05,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-empty-light-960x600.png
suite-timer-empty-dark-960x600.png,suite:timer-empty@dark,timer-empty,dark,window,960x600,suite-timer-empty-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,7.5e-05,3.0,0.002176,41.0,5.0,50.0,0.000101,0.000158,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-timer-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-timer-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-timer-empty-dark-960x600.png
suite-rutina-light-960x600.png,suite:rutina@light,rutina,light,window,960x600,suite-rutina-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,2e-06,1.0,0.000303,18.0,5.0,50.0,2e-06,0.000179,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-rutina-light-960x600.png
suite-rutina-dark-960x600.png,suite:rutina@dark,rutina,dark,window,960x600,suite-rutina-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000898,24.0,0.000688,24.0,5.0,50.0,0.0005,0.000422,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-rutina-dark-960x600.png
suite-rutina-add-task-light-960x600.png,suite:rutina-add-task@light,rutina-add-task,light,window,960x600,suite-rutina-add-task-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000943,26.0,0.000228,5.0,5.0,50.0,0.000429,0.000179,,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_A\suite-rutina-add-task-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\original_B\suite-rutina-add-task-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_023709\renders\modified\suite-rutina-add-task-light-960x600.png
